names,logfoldchanges
MEF2C,0.75920099
PDIA5,-0.372190475
CST1,-0.380317062
TMCO3,-1.016112685
SALL1,0.418345958
PTK2B,0.714762986
SRI,0.451640874
BIRC7,-0.808542073
COL1A1,-0.588651955
KLRB1,0.632890224
CD93,-0.581288695
SCAMP1,-0.561722398
MX2,-0.847736061
MAP3K8,0.403582007
TRMT2B,0.57477659
CDH11,-0.477826595
RPL11,-0.807210445
FBLN2,-0.720779955
COL1A1,-0.72538805
JHY,0.768352151
WT1,0.37909928
OPTN,0.61439079
SELENBP1,0.32177788
CDCA4,-0.555873096
STX4,0.193907142
BANP,-0.574204624
NUDT1,-0.562468827
CLIC5,0.445732296
TACC3,-0.521952331
PKP1,-0.619073093
HOXC6,-1.060541153
PTK2B,0.679896712
CEBPA,-0.26165697
SLC12A1,0.366952419
GMDS,-0.367483795
CNNM3,-0.520293891
PPP1R16B,0.430269748
MAGI2,0.800446689
MAGI2,0.90270561
RPS2,-1.075689316
COL2A1,-1.054489017
MEF2C,0.700269401
BCL10,-0.972367346
ENO1,-0.706941903
CCT3,-0.551184654
GMDS,-0.411563128
CAPN6,-0.388613611
MX2,-0.752153933
CCND1,-1.037627816
MAP3K8,0.387043834
CRLF1,-0.707886219
AKR7A3,-0.466261059
BIRC7,-0.772187293
COL1A1,-0.589126348
SRI,0.43314904
ERG28,-0.427065432
HOXC6,-1.027358413
ESD,-0.456395119
RPL8,-1.003917217
RPS2,-1.054708958
RPL13,-0.663432777
MEF2C,0.709177792
COL2A1,-1.019076943
SQLE,-0.204691321
KRT19,-0.318290532
SLC25A3,-0.576083779
FBLN2,-0.703627884
POLG2,-0.73843509
PAPSS1,-0.698488951
MPC2,-0.547029555
MAGI2,0.819402516
RPL11,-0.816019297
CCND1,-1.028854609
CTSA,-0.524476767
ESD,-0.439429343
COL6A3,-1.042697549
RPS3,-0.875561953
TNP1,-0.992571831
CPD,-1.044643879
ENO1,-0.762548864
HOXC6,-1.125297785
COQ8A,-0.669806182
CCT3,-0.555616021
SCAMP1,-0.575623572
COL2A1,-1.066095948
CTSA,-0.567292154
MAP3K1,-0.716603398
TMCO3,-0.940554321
IKZF1,-0.763340712
RPS3,-0.947767735
ALDH18A1,-0.43083936
MPC2,-0.572747767
IBSP,-0.794106901
CAMP,0.519929945
CCND1,-1.01333046
SCAMP2,-0.870906472
KLRF1,0.651208878
CFLAR,-0.534755945
PTK2B,0.833868027
CDCA4,-0.6185323
MAGI2,0.892179728
TRH,-0.725403011
CNNM3,-0.52068758
CRLF1,-0.763239801
COL1A1,-0.603584647
MDFI,-0.897663772
JHY,0.733042061
GMDS,-0.413864553
AGR2,-0.607888937
ZNF43,0.416651458
HTRA1,0.607041478
CHIC2,-0.482700676
SGCE,0.488344789
AMDHD2,-0.582392275
ESD,-0.454998255
LLGL2,-0.252699047
OPTN,0.561538637
VPREB1,0.370170891
TRH,-0.870383978
JHY,0.755092263
AGR2,-0.613912642
OPTN,0.605098069
SELENBP1,0.313649237
PTK2B,0.691276729
PLEK,0.540427804
CHIC2,-0.523291886
SLC25A3,-0.597936273
COL2A1,-1.05638063
CDCA4,-0.535673499
ESD,-0.46527487
COL1A1,-0.613443017
TNP1,-1.020167589
MAGI2,0.822526097
GMDS,-0.376327872
NTAN1,0.368468165
AKR7A3,-0.456545651
IFT20,-0.656953931
COL6A3,-0.997727394
LUC7L,-0.981808603
ULK1,-0.839305997
CTSE,-0.830044985
FBXL6,-0.906758487
PLD2,-0.970561087
SBF1,-1.326678634
ABCD1,-0.94311893
CDK10,-1.014740109
BMP3,-1.094545841
POU3F3,-1.235944986
HBQ1,-1.180586219
GJA3,-1.370328426
DUSP9,-0.84160471
LAMB3,-0.957373738
COL10A1,-1.094134569
ETV4,-0.570891023
SPOUT1,-0.769877851
FLNA,-0.481085658
TTR,-0.996316791
ACTN4,-0.617213666
NEUROG1,-1.810293436
RHOD,-0.604964912
EHBP1L1,-0.942541778
SBF1,-1.386106253
RIN2,-0.91506052
CDK10,-1.021362782
LCN1,-1.518502355
FZD8,-0.85372597
AMDHD2,-0.628822088
GPX2,-0.448099792
ABR,-0.956377804
ANKLE2,-0.691171706
TPRA1,-1.460939407
IL1R1,-0.607969284
GOLGB1,-0.708754838
FBXL8,-1.197603106
ABLIM3,-1.020466089
PPP2R3B,-1.273362517
KLF5,-0.756598175
SH3GLB2,-0.564451039
FBXL6,-0.885130644
NFKB2,-0.911853552
EIF4EBP1,-1.027225614
GSDMD,-1.332977653
DUSP9,-0.873658657
GNAI2,-0.922759175
LIPE,-1.103593707
APOC3,-0.685172796
PAF1,-1.242733836
POU3F3,-1.172678351
PRB1,-1.050456524
PPP1R13L,-0.711930335
PRB3,-0.928278148
RASGRF1,-1.131189823
PAQR4,-0.777684569
PRB4,-0.773823202
ABCD1,-0.891655743
HS6ST1,-0.938278019
AFDN,-0.783500314
GRIN2C,-0.978541374
OXT,-1.27301085
PAQR4,-0.853387475
RAB40C,-0.983399451
ALPP,-1.08698678
LLGL1,-1.21180141
SNAI1,-1.240275025
PAF1,-1.281538606
ACTN4,-0.652210116
GJA3,-1.379831672
CNN2,-1.225167632
TTR,-1.026704311
GNAI2,-0.890732527
SAMD4B,-1.075042963
POU3F3,-1.204164624
FZD8,-0.857772291
EVPL,-0.600358903
NPDC1,-0.448502511
PPP1R13L,-0.677782536
RRP1,-1.307414055
PLXNB1,-0.83908999
GSDMD,-1.348464251
TNFRSF4,-0.962222576
PROC,-1.20555079
CRK,-0.428792953
ABCD1,-0.894180477
TYMP,-0.639936805
FZD8,-0.819864869
ABR,-0.916498482
AGPAT2,-1.171584845
ACAN,-1.358770728
PAF1,-1.166088462
IL1R1,-0.514027119
GP9,-1.039000034
HMOX1,-0.952950418
GALK1,-0.701142192
SPOUT1,-0.721426249
ETV4,-0.571018338
PFKL,-0.784098029
PRB3,-0.822060943
SLC13A4,-1.33846724
RAB40C,-1.058782101
AGPAT2,-1.356522679
OXT,-1.307915449
FBXW7,-1.044250369
GPT,-1.097980976
THEM6,-0.475268751
IL1R1,-0.637990236
ABR,-0.997168303
S1PR4,-0.928609014
OSBPL2,-0.711052835
CDK10,-0.976873994
PAF1,-1.263604641
GNAI2,-0.952264845
KMT5A,-0.651324034
CNN2,-1.236464739
GJA3,-1.317535877
APOA4,-0.968368471
NEUROG1,-1.722469807
AKAP8L,-0.62203908
GPAA1,-0.829167545
PROC,-1.417854428
SPOUT1,-0.847922742
GSDMD,-1.407687306
AGPAT2,-1.31267941
DCXR,-0.450286835
SLC7A11,-0.913788438
TGFBR2,-1.009319782
ASPSCR1,-0.751002729
PLXNB1,-0.856547594
RASGRF1,-1.126165628
PRB3,-0.894517243
GPT,-1.06393826
ITGA4,0.658581614
PAQR4,-0.765145123
TTR,-0.953486085
HBQ1,-1.204303145
PRB1,-1.040039659
PAF1,-1.220475078
PRB4,-0.740592062
PPP2R3B,-1.159455895
SLC29A1,-1.08553946
SEMA3F,-0.564481556
PRKCG,-1.199332714
HBQ1,-1.17890358
PRB3,-0.863189757
PAF1,-1.21483326
BMP3,-1.031534076
THEM6,-0.417537987
DLL3,-1.131076932
PERP,-0.417775631
TBC1D1,-1.032416344
ALPL,-0.873848736
ITPR2,-0.73281008
AGPAT2,-1.18931663
U2AF1,-0.466002017
KLF5,-0.74675405
IBSP,-0.827405334
EGFL7,-0.676153183
HOXB9,-0.806350052
AFDN,-0.761539817
GNB2,-0.821594954
LSM14B,-0.632894158
RFXAP,-0.861015916
HNRNPA0,-0.511191428
AGPAT2,-1.353419304
FFAR2,-0.63217926
SPOUT1,-0.752995491
TACC3,-0.591564953
EHBP1L1,-0.854424775
PTPN2,-0.962106466
PFKL,-0.878343642
EVL,-0.605502009
THRAP3,-0.91999352
FANCA,-0.916523755
PAF1,-1.24260366
DCXR,-0.372998178
FZD8,-0.825699925
KMT5A,-0.631782949
POR,-0.750053823
PPP4R1,-0.925559521
ANKLE2,-0.829958498
OXT,-1.380412221
ATF6B,-1.063070536
ABR,-1.089932203
GPT,-1.144263387
IL1R1,-0.668893814
AGPAT2,-1.356184363
SAFB,-1.033348083
GJA3,-1.435399652
SBF1,-1.341894865
TTR,-1.049703598
PLXNB1,-0.923026204
LMX1B,-1.094563365
RUNX1,-0.620120645
INPP5J,-0.974316001
GPX4,-0.766014755
BOP1,-0.638509214
FBXL8,-1.128995538
STAP2,-0.490208447
FKBP5,-0.643864751
CDK10,-1.106758356
PFKL,-0.90698278
NEUROG1,-1.83163023
POR,-0.879941225
AGPAT2,-1.354379177
PLD2,-0.998454452
OXT,-1.2594769
FAP,-0.742800415
RRP1,-1.361534953
CC2D1A,-0.900363028
SHMT2,-0.672245145
GRK1,-1.330088854
EGFL7,-0.704440832
EVPL,-0.625611246
TPRA1,-1.430524111
ETV4,-0.626502275
HSPB1,-1.112573147
HIVEP2,-0.824522495
PPP2R3B,-1.302579403
CNN2,-1.213891983
ANO1,-3.650138378
BIK,-0.49913317
RELB,-1.140534282
OLFML2B,-2.753013611
ALDH1A3,-0.471111447
OAS1,-0.487290144
DNASE1L1,-0.593905866
LCP1,0.57490015
HPRT1,-0.583741665
TCP11L1,-0.873982906
ITGA10,-0.735615611
CCL27,0.667439401
CARMIL1,-0.938116074
NFIB,-0.537255108
MMD,-0.646152139
ABLIM3,-0.98398602
AMOT,0.76519829
QPCT,0.414779484
NET1,-0.36594075
IGF1R,-0.499350101
RTL8C,-0.333238333
SH3GLB2,-0.503138006
RRAGA,-1.143718004
CCNL2,-0.775435507
RUVBL1,-0.40183574
KRT8,-0.148743898
SYNE1,0.39141652
RNF24,-0.607937992
JPT2,-0.79134506
PERP,-0.360235751
SERPINF1,-0.650351346
CYP11A1,-0.934377909
TRIM68,0.567114294
ALX1,0.385731518
SRRM1,0.435462445
CD160,0.833827734
CRIP2,-0.404869795
TLE4,0.444827944
DNASE1L3,0.392854393
SUCLG2,0.472025365
ATP8A1,0.467199594
SYNE1,0.408153713
TLE4,0.477287352
TBC1D9,-0.250995994
SNCG,-0.696944058
CRIP2,-0.423593342
IL1RAP,0.366477162
SUCLG2,0.482561558
TOX,0.341903329
DAD1,-0.412903845
AKR1B10,-0.65013808
INHBB,-0.326280445
TRIM68,0.555251181
SERPINF1,-0.652100623
ADAMTS1,0.386119962
RTL8C,-0.292859018
SRRM1,0.417208612
SH3GLB2,-0.46167621
PRKCQ,0.507012367
SERPINA3,-1.090652108
CST7,0.523914754
BCHE,0.669909477
RRAGA,-1.17333281
RUVBL1,-0.428324878
CD160,0.876610577
COL18A1,-0.601052999
INHBB,-0.356511027
CYP11A1,-1.007821918
MCCC1,-0.343176872
UCP2,-0.246396303
KLRK1,0.504555345
CRIP2,-0.438248754
RTL8C,-0.336267889
TSEN34,-0.363187224
SERPINF1,-0.603062034
FKBP5,-0.521857679
PRKCQ,0.480685025
PTK2B,0.684301674
SERPING1,-0.420176417
GPAA1,-0.674269676
TOX,0.384291291
P2RY6,-0.80488646
CRK,-0.427872241
DCT,0.504870296
SREBF1,-0.519754469
IGF1R,-0.415048271
IL1RAP,0.386210293
RAD17,0.52314651
GRINA,-0.514532149
ALX1,0.390493453
ID4,0.979202569
BCHE,0.619563341
WT1,0.321981966
TRIM68,0.545951009
SNCG,-0.718222916
NINJ1,-0.613996446
AQP5,-0.604190588
CRIP2,-0.405611068
KRT18,-0.330126286
BAG1,-0.613493323
ALX1,0.475225478
YWHAE,-0.72635138
VEGFC,0.494256198
SCAF11,-0.788019776
SPTA1,0.486271411
CD160,0.855879009
SRI,0.43629092
UNKL,-0.822609603
KLRB1,0.609912217
FKBP5,-0.586960673
UBA6,0.549958527
DYRK2,0.454614401
ENPP4,0.358268648
DCP2,-0.374850065
KRT8,-0.130708933
ZFYVE26,0.550410151
RUVBL1,-0.365696758
MYEF2,0.592945576
CST7,0.442156464
NINJ1,-0.647527158
JPT2,-0.924249828
ZNF281,-0.699260831
S100A4,0.787252188
MRPL48,-0.461000711
EIF4G1,-1.008408785
SLC3A2,-0.525594354
GID8,-0.364669025
PANX1,-0.556097269
SNCA,0.733711302
PELO,-0.601884723
NFKB2,-0.784276783
PCSK5,-0.65486753
SQLE,-0.170887634
TYR,0.479625791
APOE,-0.866229594
CAVIN1,-1.074912071
SCD,-0.258073092
SLC16A1,-0.892915189
PRKX,-0.551792562
NUDT9,-0.211055413
VIM,0.468333185
SSBP2,-0.833057761
AKAP17A,-0.98342675
ATP6V0C,-0.387798071
DNASE1L3,0.434522897
HEBP2,-0.622669041
UBE2I,-0.252946824
S100A4,0.735908926
JPT2,-0.908284664
TYRP1,0.406852901
CTSL,-0.275755167
INPP5D,-0.644392908
LAMB1,-0.828959107
KLRB1,0.592117906
IGF1R,-0.407374144
PAK2,-0.659689665
TBC1D1,-0.830630481
ITGA5,-0.635580778
INSR,-0.550240576
UBR5,-0.347187668
DCT,0.504077137
CRK,-0.424398571
CD160,0.868046165
MUC5AC,-0.53324461
ALX1,0.406985193
RWDD3,0.508125246
GPC3,-2.765456915
PRKACB,0.293437719
AKT3,0.563295305
S100A6,0.523573101
LCP1,0.527712762
IFI30,-0.44371739
SREBF1,-0.497876585
AKR1B10,-0.688470364
PGM3,0.400837809
TOX,0.338213027
BTN3A3,0.762397766
SSBP2,-0.630986273
ATP8A1,0.439947337
JPT2,-0.776628673
UBE2I,-0.290773243
JPT2,-1.028222919
SNCA,0.785950899
CSNK1A1,-0.859084129
CAVIN1,-1.262145519
AZIN1,-0.400085181
RASL11B,-0.461029798
HEBP2,-0.59641552
SQLE,-0.177983701
DUSP1,-1.057215929
PELO,-0.612452388
TAF12,-0.723773062
DNASE1L3,0.399941891
NUDT9,-0.253271997
TYRP1,0.4063043
PAPSS1,-0.684746981
MTSS1,-0.686527371
ATP8A1,0.486164749
TYR,0.509931445
LAMB1,-0.823568761
ANO1,-2.906037807
GOLIM4,-1.335492253
CHMP6,-1.183823586
CARMIL1,-1.013494611
LCP1,0.597534239
SOX4,-0.545637906
ARHGEF12,-1.2923069
CD200,0.402782857
PCSK6,-0.728781879
PTPN2,-1.045488954
CRK,-0.426527113
CLGN,0.397953361
LPIN2,-0.95155704
PLCH1,0.452069044
ABLIM3,-0.989327133
ATXN3,-0.703993917
TALDO1,-0.655580938
GABARAPL2,-0.401058555
NFKB2,-0.836564422
MT3,0.471824676
ATP8A1,0.516622305
NFIB,-0.41582641
SH3GLB2,-0.482930094
SREBF1,-0.493313104
TLE4,0.469389707
CRIP2,-0.425406873
TYRP1,0.401354045
TBC1D9,-0.250559568
BTN3A3,0.751495659
SNCG,-0.664831936
SRPRA,0.482057959
TOX,0.355717331
PIP5K1B,0.284737617
KLRK1,0.48252365
PRKCQ,0.526655912
SYNE1,0.384174436
CST7,0.412493646
IL2RB,0.491250366
PHLPP1,0.49648726
FBLN2,-0.638842165
JPT2,-1.0871557
TNFRSF4,-0.866747499
RIN2,-0.822077572
ANXA4,-0.579989433
SPSB3,-0.439634144
ATP8A1,0.461010903
GC,-0.574286819
TBL3,-0.764935911
PANX1,-0.550431252
PHC2,-0.796127796
KRT19,-0.301633
SPON2,-0.478262454
TMEM70,-0.653938472
AP2A2,-0.599764168
RASL11B,-0.448921949
COLGALT1,-0.415798306
WWC1,-0.329200715
CTSD,-0.231314555
TREX2,-0.74957037
PELO,-0.580391943
YWHAE,-0.711035609
CSN1S1,0.473411679
SCN3A,0.480140477
WDR26,0.361699671
IGFBP4,-0.330749094
ZNF155,0.637933135
CRK,-0.38761881
CYBRD1,0.486337095
JPT1,-0.288799405
FKBP10,-0.92653501
FCN2,0.513123512
ITGA4,0.61186111
JHY,0.69489938
CARMIL1,-0.849750519
SCAF11,-0.701761842
KLRB1,0.593009889
UBA6,0.560946941
ADD2,0.59529388
CRHBP,0.461290926
SPTA1,0.47980386
SSBP2,-0.791551411
JPT2,-0.973948538
KDM2A,-0.419833332
UBE2I,-0.25640592
PMEPA1,-0.510353148
PALLD,-0.403891444
FLRT3,-0.326877058
MIOS,-0.578693271
DPAGT1,-0.297996521
S100A4,0.786246777
EIF4G1,-1.196536183
AKAP13,-1.08644855
KRT19,-0.287528217
GABRD,-0.815518498
LBP,-0.588326812
GPRC5A,-0.410089284
SOX4,-0.393911958
YAP1,-0.677653015
PANX1,-0.565294564
PELO,-0.580723763
CSNK1A1,-0.965115428
NFIB,-0.537460148
OLFML2B,-2.880824089
NDUFV2,-0.827337623
AHSP,0.488766789
GID8,-0.42546767
PTPN2,-0.80695039
NRAS,-0.262551337
ALAS2,0.425075591
KDM2A,-0.423041582
YTHDF1,-0.466623425
HBD,0.846931458
PC,-0.68552655
HBZ,0.45997557
SNCA,0.751223803
MARCKS,-0.589386046
NFATC1,-0.736194074
NBL1,-0.72181195
FIP1L1,-0.529172778
CEPT1,-0.776342869
KRT18,-0.395038664
SNCA,0.762273788
JPT2,-1.064396143
DUSP1,-1.041346192
SLC35E1,-0.501505613
DNASE1L3,0.406409919
FKBP5,-0.54883045
DLG5,-0.319964111
CSNK1A1,-0.815598071
UBE2I,-0.242733866
TYRP1,0.391568631
TMPRSS11E,-0.56024009
BIK,-0.400339663
CDH19,0.318983912
DDT,-0.420495421
INSR,-0.544311643
S100A4,0.660230219
TBL3,-0.683551192
DSTN,-0.396259636
ADAM19,-0.903906345
TLE4,0.556877792
CRIP2,-0.470015287
CDK2AP1,-0.534472466
AQP5,-0.688217044
PRUNE2,0.281563491
TOX,0.379462808
SCG5,0.48732543
TYRP1,0.427528769
BTN3A3,0.799204767
ATP8A1,0.477554291
RRAGA,-1.109937668
ADAMTS1,0.425597221
NFIB,-0.416526496
PGM3,0.409421712
CLTA,-0.806075335
CRK,-0.440822005
HEBP2,-0.596818626
CD160,0.841620326
DCT,0.491277188
ID4,1.006550074
LCP1,0.602449059
S100A8,0.965040684
ABLIM3,-1.037528634
RALBP1,-0.627493799
EIF2B4,-0.670039356
LPIN2,-0.922863483
DDX52,-1.409845471
SMARCA5,-0.838726223
ARMCX1,0.654171586
WDR45,-0.64236033
SOX4,-0.450737536
PTPN2,-0.908510864
HNRNPA0,-0.542092383
GANAB,-0.433501661
PPP4R1,-0.934674323
BIK,-0.416680306
SRC,-0.975880504
UBA1,-0.411396295
CHMP6,-1.064713359
WT1,0.339774162
SLC22A18,-1.038322687
TFPT,-1.036200881
NPPA,-1.811540842
NEU2,-1.519679308
ERCC2,-1.74253726
ZNF821,-1.344509363
B3GNT4,-1.59181726
NDUFA3,-0.628781259
TEX264,-1.535008907
PTDSS2,-1.601365566
AVP,-1.083414316
HEMK1,-1.018500805
MACROD1,-0.780078709
ABCD4,-0.589073539
SFXN1,-0.779183984
AP2S1,-0.735988915
GNA14,-0.560091615
TMEM106C,-0.732041895
RAB27B,-0.85043323
MRPL23,-1.523242474
CD8B,-1.285494804
BCL2L14,-1.625131726
HMGCS1,0.160577267
HTATSF1,0.340699822
NDUFB7,-1.282292247
CD8A,-2.108385801
SMC1A,0.473629564
ENTPD2,-1.107514501
HFE,-1.104137778
ENOPH1,0.285726577
PAPOLA,0.689849734
CEND1,-1.219753861
TPM1,0.494627506
FMR1,0.598793626
PFKFB4,-1.202513337
KIF11,0.713314474
COPB2,0.272372663
CCDC47,0.416293085
STK16,-0.725137234
HHIPL2,-1.072842717
PRMT3,0.591221452
MLH1,0.544205308
KIF2A,0.699890971
TASOR2,0.51721108
SMC1A,0.451065123
MTHFD1,0.454618335
ARFGEF2,0.495877504
GTPBP4,0.387899935
ETF1,0.331484437
METTL9,0.428767562
CSDE1,0.556653738
MSMO1,0.271060795
HMGCS1,0.144367695
TPM1,0.453397512
UCHL5,0.447568536
TMED5,0.733083725
RIPK2,0.455744207
ARMCX2,0.608470559
CEND1,-1.03576076
CDK7,0.292266876
HTATSF1,0.354993582
STAG1,0.779413044
ENOPH1,0.30162397
MAS1,-1.4776721
TCERG1,0.438710928
NARF,-0.516048789
CDC23,0.559925199
PAXBP1,0.665718079
BMPR1A,0.498629361
SFTPC,-1.087101579
LGALS9,-1.051000237
HFE,-1.115211248
KIF2A,0.767095923
CSDE1,0.57860142
WDR25,-1.019531012
DLD,0.27456522
ERCC1,-1.295659184
CD8A,-1.7259022
POLR2L,-0.75055337
FAAP24,-1.081021786
PHGDH,0.338490635
MRPL11,-0.590919256
RPS6KB2,-0.8629601
BAD,-0.460248828
GPS1,-0.648526728
ASNS,0.385197341
RNF126,-0.702051699
TBL3,-0.752065361
NME3,-0.357642382
NOC4L,-0.906146348
CCL23,-0.737613857
PPIH,-0.381923288
SNRNP40,-0.576016307
MRPS12,-0.520127475
DDX51,-0.673009098
MRPL12,-0.423969537
BTN3A3,0.764635146
RRP7A,-0.427797526
COG7,0.482922703
HOXA11,-0.887625337
EGLN2,-1.360328674
NECTIN2,-1.389310837
ABHD8,-1.957804084
MPIG6B,-1.24028337
PVR,-1.353709698
PIGQ,-1.13732934
INTS5,-1.22441256
NUCB1,-1.251109362
ABCB8,-1.394966364
UGT2B17,-2.052748919
KXD1,-0.523529112
FBXO46,-0.793539941
CNMD,-0.91658622
MRPL16,-0.57066375
GNAT1,-1.458287954
ECSIT,-1.12655139
IRF2BP1,-1.025587678
PHLDB1,-1.533154249
VAC14,-0.919538796
DISC1,-1.833658576
RRP7A,-0.624669194
STOML1,-1.49497056
DPYSL4,-1.181859016
CACNA1G,-0.979245901
MFSD13A,-1.916297555
PAX3,-1.333722949
LZTR1,-0.782437921
SF3B5,-0.889552236
ZMAT5,-0.819711864
GPR37L1,-1.067022085
KCNE2,-1.277041078
LIMK1,-0.90819031
WDR25,-1.072851539
PSMD13,-1.676658869
RND2,-0.831521809
ABCB8,-1.245291829
CDK2AP2,-1.070991278
EGLN2,-0.968877375
RPS6KB2,-1.037163854
GALT,-0.915987492
ETV2,-1.325201631
ZBTB44,-0.774587274
MGAT5,-1.506545186
TMEM8B,-1.308884621
ADAM29,-1.420154929
HPS6,-0.820136189
ZPBP,-1.495112538
HYAL3,-1.024150133
EDN2,-1.181732059
AP2S1,-0.677722752
MZT2A,-0.552236378
GUCY2D,-1.310168862
PSMD12,0.798198283
CACNA1G,-0.910512984
TIMM50,-1.051544666
KRT33A,-1.579041958
CLCA1,-0.734633565
GALT,-0.952217758
EHBP1,0.809917629
SUGP1,-1.078701615
BMP6,-1.662185431
FCAR,-1.348533511
CPLANE2,-1.259007812
KCNJ9,-1.525256038
CXCR1,-1.998296022
PDZD3,-1.322181821
TMEM143,-1.736859441
MRPL11,-0.735352337
WDR25,-1.108580232
RNF185,-1.517796159
WDTC1,-1.070016026
SF3B5,-0.826051712
POLD2,-1.00258863
TFPT,-0.957133055
MAST2,-0.600683212
POU6F1,-1.407846093
EDN2,-1.192495465
PRR34,-0.938736796
GGTLC2,-1.53432405
WDR4,-1.331066608
SLC34A1,-0.935376763
PDZD3,-1.449180603
WDR25,-1.198534966
CXCR1,-1.707892656
MVK,-1.039801955
BMP6,-1.367732286
ADAP1,-0.876247048
KDM4B,-0.957101882
NMD3,0.489473343
RDX,0.606318474
ZHX3,-0.843637824
AIRE,-1.430850029
SUPT5H,-1.319505095
GUCA1B,-1.574447513
PSPN,-1.893199682
ZFHX2,-1.029490232
UNC45A,-1.176617384
HHIPL2,-1.177831769
PLA2G2E,-1.313991785
TSPO,-0.7008304
TRPM4,-0.566298068
POLD4,-0.760717094
TMEM160,-0.720935881
TRIM25,-0.877843976
PAPPA,-0.561604977
EEF1E1,0.360469401
IRF5,-0.679682493
MAP4K5,0.449946582
SLC30A3,-0.698404789
SSNA1,-0.565141976
NSMF,-0.8187868
PPP1CA,-0.468547463
CD58,0.337401062
NEMF,0.367870718
MSH2,0.498876899
BRMS1,-0.990457654
CCDC22,-0.581350207
BRIX1,0.471897006
CDH15,-0.75088352
UBE2S,-0.496570855
XAB2,-1.04611361
PAX9,-0.61437732
CPT1A,-0.377155989
CLCN7,-0.523860395
RAB40C,-0.759980798
TAOK2,-0.788411856
ACVR2B,-0.735841215
ATF6B,-0.758591652
FGF7,-0.396734357
CACNA1B,-1.012507915
LMF2,-1.021571398
CHPF,-0.557203412
OPLAH,-0.537343681
TMPRSS11D,-0.822462678
CCS,-0.571582615
ZNF671,-1.125736833
UNC45A,-0.698970795
ZDHHC3,-0.797758579
PPP2R3B,-0.872937679
RNF126,-0.538571835
BANP,-0.59646368
A4GALT,-1.066993713
GLP1R,-0.754204929
ABCG4,-0.974009275
NEURL1,-1.235084057
MAPK4,-1.109596133
TNP1,-1.050189137
CST1,-0.352084637
IKZF4,-1.013596177
BIRC7,-0.751868069
GLI1,-1.016113043
IRX4,-0.635713518
RGS10,-0.388254285
CSF3,-0.796310127
SMPD3,-0.869044781
AFF3,-0.880259216
PAX2,-1.007917523
CCT7,-0.379428923
OPTN,0.562876046
PKLR,-0.744099021
COL1A1,-0.659419
COL1A2,-5.68987751
TNP1,-1.071522474
COL2A1,-1.038165569
PKLR,-0.705573142
CAPN6,-0.369287312
SNAP25,-0.458219022
AFF3,-0.940647364
CSF3,-0.838831723
MATN1,-1.049239755
ITPR2,-0.674071252
DDX4,-0.886074185
IFT20,-0.658450186
HTRA1,0.594915986
IBSP,-0.786060572
IKZF1,-0.759948313
POLG2,-0.716287434
SLC7A10,-0.975685179
NSD3,-1.245941758
WDR37,0.329799563
IKZF4,-1.148584008
PKLR,-0.767430127
LCN1,-1.323979616
MAGI2,0.86234504
PRKACG,-1.190200329
CD5,-1.237428427
GLP1R,-0.771612823
IRX4,-0.630509615
HAP1,-0.841988325
CSF3,-0.794900775
PKD2L1,-0.925798476
PSMB3,-0.729343295
ENO1,-0.679445207
CLCN1,-0.905862331
CD7,-0.506596446
NEURL1,-1.186250925
CRYGD,-0.60923785
ATF6B,-0.88823688
NUDT1,-0.583952367
GLI1,-1.033011675
TNP1,-1.063895822
MAGI2,0.847996533
MEF2C,0.672827542
CCND1,-1.096161604
COL2A1,-1.016964316
AQP6,-1.150280356
RPS2,-0.99263972
SERPINA3,-1.316484213
BCL10,-0.968972325
RPL13,-0.625293672
CTSA,-0.523769081
COL18A1,-0.606217504
CHKA,-0.630425215
PSEN1,-0.48869732
AFF3,-0.87922889
CNOT1,-0.667319894
GMDS,-0.367711544
FBLN2,-0.729887962
RPS3,-0.859212637
RPL11,-0.777561247
BCL10,-1.075671196
PRND,-0.975994825
COL2A1,-1.116687536
ADCYAP1,-1.04090786
SLC12A7,-0.763995826
CTSE,-0.798322678
AKR7A3,-0.533815742
COL18A1,-0.664626122
CHPF,-0.780952394
NACC2,0.353055805
CBLIF,-1.088179231
ANXA10,-0.663549542
CTPS1,0.421461314
B3GNT3,-0.767412126
MATN1,-1.092702031
CLDN18,-0.895102978
TNP1,-1.056507349
PLA2G10,-0.591179669
RASGRF1,-1.017435908
INHBA,-0.801172853
RPS2,-1.196418166
RPL13,-0.729964733
RPS16,-0.581997156
PKLR,-0.713970065
RPS3,-1.046016097
IGF1,-0.393579513
RACK1,-0.73180598
RPL11,-0.892805636
BIRC7,-0.816971362
CCL16,-0.694331527
MATN1,-1.069151878
RPL28,-1.22842741
RPL29,-1.169615746
GRAP2,-0.994436562
PARPBP,-0.615441203
SLC7A10,-0.982598066
CSF3,-0.818738937
LRRC20,-0.992839754
IKZF4,-1.032911658
RPS29,-1.180110455
KLHL4,-0.995047331
NECTIN2,-1.376204729
LSAMP,-1.180640936
PDK4,0.515235901
SYMPK,-1.221627712
KIRREL1,-1.637242079
VPS51,-1.257609487
MLLT10,0.765663326
RND2,-0.967818439
KLHL22,-0.897938013
CNMD,-0.909469306
DLST,-0.79167223
BARX1,-1.42822361
KIR3DL1,-1.589899898
KIFC1,-1.115534067
CDH12,-0.986430228
LHFPL2,-1.052910686
CELA2B,-1.370479941
RBM25,0.811013103
FBXO9,0.698338747
CRYGC,-1.18814218
MGAT5,-1.554823875
