names,logfoldchanges,condition
RPL5,-0.396152079,TPRKB
PSMB9,0.619273484,TPRKB
PSMB8,0.215871453,TPRKB
FAU,-0.496121913,TPRKB
PSME2,0.172847152,TPRKB
GAPDH,-2.10742712,SLC2A4RG
IFT46,0.396119148,SLC2A4RG
BANK1,0.235434696,SLC2A4RG
HAUS4,0.492194861,SLC2A4RG
OGFOD1,0.404256046,SLC2A4RG
RAB33B,0.299357206,SLC2A4RG
ZSCAN12,0.401731551,SLC2A4RG
NPY5R,0.477358043,SLC2A4RG
TSR2,0.413440317,SLC2A4RG
AAGAB,0.345658839,SLC2A4RG
TRAPPC3,0.213449135,SLC2A4RG
TTC38,0.326761454,SLC2A4RG
CD69,0.288823575,SLC2A4RG
IL2RG,0.589686275,SLC2A4RG
ADAMTS3,0.489055872,SLC2A4RG
MGAT4A,0.471690208,SLC2A4RG
COQ6,0.394945115,SLC2A4RG
KLRC3,0.444238961,SLC2A4RG
IMPACT,0.614276171,SLC2A4RG
ABCB1,0.444186449,SLC2A4RG
PTEN,0.299859464,DNM1
RRP1B,0.369373381,DNM1
PLK2,0.212338284,DNM1
CAPRIN2,0.320346028,DNM1
CHD1,0.552220583,DNM1
MSH6,0.295581162,DNM1
EEF1AKMT3,0.474702299,DNM1
CTNNA1,0.381406307,DNM1
IFI16,0.487682968,DNM1
STK3,0.4430902,DNM1
RBMS1,0.43400687,DNM1
TDRD3,0.54413563,DNM1
FZD3,0.402530551,DNM1
APPL1,0.62747699,DNM1
MYO5A,0.608914018,DNM1
CHUK,0.416615367,DNM1
TASOR,0.578517616,DNM1
SMC1A,0.264069676,DNM1
CEP97,0.554113209,DNM1
ANP32E,0.522555709,DNM1
RPL8,-0.589179039,TUBG1
SLC25A11,0.624015987,TUBG1
MICAL1,0.465461344,TUBG1
CAPG,0.207339659,TUBG1
ACSL5,-0.333590776,TUBG1
MIA3,0.532700598,TUBG1
ZAP70,0.647910833,TUBG1
CBS,0.757689595,TUBG1
TUBB6,0.98698175,TUBG1
NKG7,0.587972105,TUBG1
IRF2,0.642695129,TUBG1
RPS16,-0.290237308,TUBG1
TEAD4,0.46852389,TUBG1
NKX3-1,0.372666776,TUBG1
CBX7,0.502656698,TUBG1
VPREB1,0.364478022,TUBG1
PPA1,-0.725240946,TUBG1
REN,-0.496249408,TUBG1
LDLRAP1,0.430642635,TUBG1
RNF187,0.240325749,TUBG1
TTC38,0.329383582,SEC23IP
RPS16,-0.256758779,SEC23IP
COPS5,-0.308856696,SEC23IP
SLC25A11,0.521713495,SEC23IP
C4BPA,-0.313554645,SEC23IP
NKX3-1,0.35116291,SEC23IP
SENP3,0.468677908,SEC23IP
PLA2G1B,-0.53120935,SEC23IP
APOL2,0.418994337,SEC23IP
CDH11,-0.388561338,SEC23IP
CHL1,0.36368829,SEC23IP
VPREB1,0.31107077,SEC23IP
AAGAB,0.337518752,SEC23IP
CGREF1,0.442819655,SEC23IP
FZD4,0.434666783,SEC23IP
HAUS4,0.418095708,SEC23IP
GAPDH,-1.686398983,SEC23IP
TTF1,0.511363328,SEC23IP
ZAP70,0.53525728,SEC23IP
IL37,-0.790079117,SEC23IP
ADAMTS3,0.53069824,SLC22A4
CDH7,0.475717336,SLC22A4
IFT46,0.400013864,SLC22A4
CD28,0.665777087,SLC22A4
COQ8A,-0.665987253,SLC22A4
LDLRAP1,0.434515715,SLC22A4
RAB33B,0.303403258,SLC22A4
TTC38,0.374827027,SLC22A4
TRAPPC3,0.227448881,SLC22A4
ASB8,0.474522173,SLC22A4
YKT6,0.394927412,SLC22A4
FIS1,0.239003047,SLC22A4
C9orf116,0.601815999,SLC22A4
COG2,0.295221806,SLC22A4
OGFOD1,0.421056718,SLC22A4
TAF11,0.319788694,SLC22A4
KCTD13,0.567331016,SLC22A4
COL2A1,-1.490358472,SLC22A4
FZD4,0.496786833,SLC22A4
SNCA,0.648836792,SLC22A4
EEF2KMT,0.412582785,TNFRSF14
TUBB6,0.919762909,TNFRSF14
RPL13,-0.349329978,TNFRSF14
RPL29,-0.554713428,TNFRSF14
CAND2,0.651337445,TNFRSF14
C9orf116,0.55884546,TNFRSF14
FZD4,0.479962021,TNFRSF14
DLX5,-0.560896635,TNFRSF14
EFEMP2,0.52615267,TNFRSF14
UBE3A,0.352636665,TNFRSF14
MICAL1,0.403569221,TNFRSF14
RPL8,-0.452450126,TNFRSF14
RPS8,-0.525563359,TNFRSF14
NDUFV2,-0.574607313,TNFRSF14
FAU,-0.532176077,TNFRSF14
TRPV1,0.61388737,TNFRSF14
COQ6,0.38350451,TNFRSF14
RPLP2,-0.445609331,TNFRSF14
RPS16,-0.267849088,TNFRSF14
NKG7,0.487443894,TNFRSF14
NIP7,0.271357447,SPI1
TTF1,0.557952762,SPI1
RASL12,-0.591982245,SPI1
FIS1,0.239693269,SPI1
RFWD3,0.381495625,SPI1
ABCB1,0.472120911,SPI1
CYB561,0.275125861,SPI1
SYNE1,0.43696031,SPI1
CARD14,-0.575015664,SPI1
CAND2,0.577680051,SPI1
MGAT4A,0.436722606,SPI1
ETS2,-0.214399949,SPI1
BLVRA,0.700301886,SPI1
TNFAIP3,1.32527864,SPI1
COQ6,0.366999924,SPI1
ZNF473,0.332859665,SPI1
TOMM22,0.278124601,SPI1
USE1,0.463827878,SPI1
BAMBI,1.154487729,SPI1
GINS3,0.429853946,SPI1
EFEMP2,0.556687772,ITGA1
TCEAL1,0.780153751,ITGA1
ASB8,0.463537395,ITGA1
GSN,-0.487683982,ITGA1
REG3A,-0.663306057,ITGA1
IGFBP3,0.208537877,ITGA1
PFDN1,0.268151045,ITGA1
MMP1,0.963989735,ITGA1
DOCK9,-0.422764957,ITGA1
UBE2H,-0.732614934,ITGA1
TRAPPC4,0.366054177,ITGA1
LPIN1,-0.458481073,ITGA1
HIF1A,-0.242520481,ITGA1
KDM5C,-0.429261416,ITGA1
MED27,0.324715734,ITGA1
TSN,0.497591645,ITGA1
RFWD3,0.36558786,ITGA1
SLC2A3,0.372480094,ITGA1
CSNK1A1,-0.692128062,ITGA1
TCEAL4,0.517088056,ITGA1
OGFOD1,0.432283878,SMARCA1
TTC38,0.350891769,SMARCA1
CBS,0.706846356,SMARCA1
EEF2KMT,0.381691277,SMARCA1
STAB2,0.606738687,SMARCA1
GCDH,0.37544629,SMARCA1
UBE3A,0.359283626,SMARCA1
IL2RG,0.604658246,SMARCA1
FOSL1,0.389281332,SMARCA1
ABCB1,0.451158524,SMARCA1
TSPAN1,0.186009064,SMARCA1
KLKB1,0.594266415,SMARCA1
CD69,0.299484968,SMARCA1
GTPBP2,0.421573669,SMARCA1
GAPDH,-1.750808716,SMARCA1
DSTYK,0.68157655,SMARCA1
SERPINB8,0.314865708,SMARCA1
COQ6,0.395689219,SMARCA1
COQ8A,-0.511651993,SMARCA1
NME6,0.484799832,SMARCA1
ZNF267,0.889394164,POLR1C
COMT,-0.712275386,POLR1C
GPRC5B,0.769778728,POLR1C
TLE5,-1.313118696,POLR1C
DMXL2,0.492989779,POLR1C
TXNRD2,-1.023192406,POLR1C
RIPK2,0.604881346,POLR1C
WDR18,-0.701743901,POLR1C
CHCHD3,0.609757125,POLR1C
MPP6,0.834350407,POLR1C
NFKBIE,1.279905677,POLR1C
EFHC1,0.55908078,POLR1C
AP3S1,0.680385172,POLR1C
PHLPP2,0.486013323,POLR1C
DHX15,0.727740347,POLR1C
STX2,0.770099342,POLR1C
MTMR6,0.505229831,POLR1C
DNAAF5,0.333227485,POLR1C
CYP11B1,-1.01732862,POLR1C
POLR2D,0.442828566,POLR1C
CFAP20,0.368857086,GPR35
IKZF5,0.520290852,GPR35
SRP14,0.504572988,GPR35
PMPCB,0.666298568,GPR35
CADPS2,-0.843400776,GPR35
IFT52,0.558863223,GPR35
CSNK1G3,0.518914044,GPR35
AP3S1,0.637283146,GPR35
THBD,0.523513734,GPR35
PPT1,0.622933447,GPR35
CRYZ,0.483167648,GPR35
PTDSS2,-1.176298857,GPR35
STX2,0.690389514,GPR35
GSTM3,0.623140097,GPR35
CNN3,0.510340631,GPR35
OGDH,-0.813818455,GPR35
MPC1,0.4369407,GPR35
NIT2,0.724753916,GPR35
FGF1,0.327685237,GPR35
PLPPR1,0.567130029,GPR35
CDKN1A,1.362947464,RRM2
BTN2A2,1.00854671,RRM2
DHCR7,-0.939194679,RRM2
MAP1LC3B,0.674890757,RRM2
SLC19A1,-1.083848596,RRM2
MICB,0.89820987,RRM2
DHCR24,-0.926848412,RRM2
TUFT1,0.695020914,RRM2
CENPU,0.77215296,RRM2
HEXB,0.468926787,RRM2
NEU1,0.341924995,RRM2
PPIC,0.452383399,RRM2
ATP6V1D,0.425780833,RRM2
DAZAP1,-0.794087648,RRM2
BTN2A1,0.549424827,RRM2
GNPDA1,0.389859438,RRM2
MLLT11,0.385166645,RRM2
CCN1,0.672710478,RRM2
PRSS23,0.500767052,RRM2
GPR137B,0.611582816,RRM2
AP3S1,0.69555527,PDE6A
PTMA,0.701126397,PDE6A
MECR,-0.586926877,PDE6A
POMGNT1,-0.87432313,PDE6A
SNRPA1,0.414959431,PDE6A
CCT2,0.382732987,PDE6A
PPP2R5A,0.265515625,PDE6A
ADNP2,0.614270926,PDE6A
DIAPH2,0.757794499,PDE6A
PKP4,0.393396318,PDE6A
MORF4L1,0.722107768,PDE6A
CCNH,0.710901856,PDE6A
POLR3E,0.549203873,PDE6A
SEMA6A,0.339303613,PDE6A
TMEM132A,-1.480799675,PDE6A
RAC1,0.496168137,PDE6A
DHX15,0.705213547,PDE6A
ECSIT,-0.825303257,PDE6A
GNB1,0.372606993,PDE6A
ZDHHC24,-1.188619614,PDE6A
CDT1,-0.801079988,INCENP
PTEN,0.502304912,INCENP
CDC5L,0.611345649,INCENP
ETF1,0.422617406,INCENP
MTMR6,0.552446425,INCENP
IFT88,0.649103105,INCENP
TMED10,0.541192889,INCENP
TROAP,-0.656673014,INCENP
EHD4,0.373853266,INCENP
GTF2B,0.698866546,INCENP
PLAAT3,0.550052166,INCENP
ASF1B,-0.512923479,INCENP
AP3S1,0.690516293,INCENP
PLK2,0.322071731,INCENP
NECAB3,-0.928144753,INCENP
TWF1,0.435328454,INCENP
MLST8,-0.738512754,INCENP
N4BP1,0.704807997,INCENP
LMNB2,-0.8179878,INCENP
DDIT3,0.356799066,INCENP
PFKL,-0.748105645,SCN3A
MYBL2,-0.62840277,SCN3A
PAF1,-0.976214528,SCN3A
STAP2,-0.455418885,SCN3A
CD300A,0.409269214,SCN3A
SLC29A1,-0.852651298,SCN3A
ETFB,-0.298671097,SCN3A
PAQR4,-0.499299765,SCN3A
PARP1,-0.269022465,SCN3A
CBX6,-0.724325895,SCN3A
RUVBL1,-0.313663483,SCN3A
POR,-0.547728181,SCN3A
CRIP2,-0.410687119,SCN3A
PSMC4,-0.508419037,SCN3A
TSEN34,-0.31961748,SCN3A
ACTN4,-0.404984772,SCN3A
AKT1,-0.339101821,SCN3A
TRPV4,-0.837085485,SCN3A
ADAM15,-0.974597156,SCN3A
SCARB1,-0.402074575,SCN3A
REG3A,-1.126496315,CD3E
PSME2,0.19539009,CD3E
REG1A,-0.642323077,CD3E
LAT2,0.268893689,CD3E
CTSZ,-0.889313936,CD3E
LGALS9,0.454558372,CD3E
TRIM21,0.479537308,CD3E
MERTK,-0.628411472,CD3E
TBCB,0.290372819,CD3E
TSPAN1,0.17870082,CD3E
OLFML2B,-5.513587952,CD3E
TMEM147,0.265142679,CD3E
PAFAH1B3,0.123879276,CD3E
NFIB,-0.590803087,CD3E
EIPR1,0.288993627,CD3E
DSC3,-0.43261075,CD3E
FCGR2A,-0.418289512,CD3E
TGFB2,-0.690181255,CD3E
FUBP1,-0.485315144,CD3E
EMSY,-0.676774859,CD3E
U2AF1,-0.538167834,CHIA
PFKL,-0.735981226,CHIA
AGPAT2,-0.949426889,CHIA
MYBL2,-0.599056065,CHIA
GNB2,-0.611925244,CHIA
CCDC85B,-0.464628637,CHIA
HRAS,-0.521800876,CHIA
CNN2,-0.539512753,CHIA
CLIC3,-0.748142183,CHIA
PAF1,-0.960589528,CHIA
LHPP,0.425022602,CHIA
WT1,0.318161696,CHIA
GNAI2,-0.625741124,CHIA
ZFPL1,-0.997966051,CHIA
RAB5B,0.389698893,CHIA
ETFB,-0.264965922,CHIA
UNKL,-0.816313326,CHIA
GALK1,-0.602835476,CHIA
DBP,-0.628801465,CHIA
GPX2,-0.184688702,CHIA
SLC5A6,0.336062849,CA2
VAV3,0.62327379,CA2
ARHGAP15,0.324714959,CA2
CISD1,-0.32995075,CA2
POLD2,-0.455928683,CA2
AMT,0.483795673,CA2
TAF15,-0.482657194,CA2
ABLIM3,-0.6730299,CA2
KHDRBS3,0.554730237,CA2
PTPRD,0.50585717,CA2
CDK16,-0.752745092,CA2
AKR1C1,-0.392780572,CA2
LYN,0.600657165,CA2
CD69,0.274852842,CA2
AKR1C2,-0.539135993,CA2
FOXJ2,0.581711411,CA2
PCGF3,-0.508822441,CA2
LSM14B,-0.595429182,CA2
GHR,0.413141698,CA2
AMOT,0.887152016,CA2
MYBL2,-0.598714292,BRCA1
DAPK2,-0.799152434,BRCA1
PAF1,-0.964028358,BRCA1
TFPI2,0.243050665,BRCA1
ALPL,-1.084303021,BRCA1
CYB5B,-0.414449036,BRCA1
KMT5A,-0.515720189,BRCA1
ACTB,-0.426256835,BRCA1
RUVBL1,-0.29456833,BRCA1
SPATA2,0.448348701,BRCA1
TCL6,-0.491269827,BRCA1
ALDOC,-0.775579929,BRCA1
ZFPL1,-1.098558307,BRCA1
STAP2,-0.420210063,BRCA1
DBP,-0.551693857,BRCA1
CD36,-0.583636403,BRCA1
AGPAT2,-0.759453535,BRCA1
NDUFA4L2,-0.505750954,BRCA1
PRB1,-0.65700078,BRCA1
ENPP2,-0.490961254,BRCA1
SPATA2,0.532966673,DRD2
PAF1,-1.018670797,DRD2
AGPAT2,-0.914347887,DRD2
MYBL2,-0.548877716,DRD2
ACTN4,-0.446270108,DRD2
PTPRD,0.544772267,DRD2
KMT5A,-0.555369735,DRD2
AKAP8L,-0.561059594,DRD2
TMEM254,0.601348281,DRD2
TKFC,-0.626177371,DRD2
ABR,-0.842654943,DRD2
PRB3,-0.584403217,DRD2
POR,-0.56086123,DRD2
GPX4,-0.476021796,DRD2
DAPK2,-0.758008659,DRD2
SLC29A1,-0.777096391,DRD2
ZFPL1,-1.020328522,DRD2
SCARB1,-0.401087821,DRD2
CALU,-0.359756052,DRD2
HRAS,-0.476913661,DRD2
FBLN2,-0.685911834,B9D1
STAT2,-0.65244168,B9D1
MYBL2,-0.556816876,B9D1
AGPAT2,-0.884100795,B9D1
PAF1,-0.950972438,B9D1
INHBB,-0.408835977,B9D1
ABR,-0.900793076,B9D1
RNF144A,0.613373756,B9D1
TYMP,-0.440416843,B9D1
TTR,-0.740842402,B9D1
SYNE1,0.478083163,B9D1
DAP,-0.300468475,B9D1
LOX,-2.195324421,B9D1
RAB11FIP1,-3.574763536,B9D1
LLGL1,-0.737062693,B9D1
SLC29A1,-0.787206829,B9D1
TCEAL4,0.536933959,B9D1
PSD4,-0.618841887,B9D1
KCNE2,-0.948261201,B9D1
NR2F2,0.318113416,B9D1
LLGL1,-0.76802361,PIM1
EFNA4,-0.668901682,PIM1
LUC7L,-1.252671599,PIM1
PAF1,-0.877505422,PIM1
NEUROG1,-1.095238209,PIM1
ZFPL1,-0.950579226,PIM1
AGPAT2,-0.79509908,PIM1
TKFC,-0.639098763,PIM1
S1PR4,-0.48066321,PIM1
TPRA1,-0.931233943,PIM1
SLC29A1,-0.738046288,PIM1
APOA4,-1.005482078,PIM1
POU2F2,-0.875670791,PIM1
DAPK2,-0.711523473,PIM1
AKR1C1,-0.401737988,PIM1
UNC93B1,-0.650181651,PIM1
PDLIM7,-0.920615733,PIM1
PTPRD,0.507342517,PIM1
CRIP2,-0.396345645,PIM1
PPP6R2,-0.577510476,PIM1
COCH,0.359265715,CDC25B
PLAAT4,0.399761707,CDC25B
COQ7,0.46882543,CDC25B
ASAH1,0.800471723,CDC25B
TNFAIP3,1.234688163,CDC25B
ZNF219,-0.608624458,CDC25B
SOCS6,0.457297415,CDC25B
AKAP8,0.167967752,CDC25B
PPP3CC,0.613184094,CDC25B
TM4SF20,-0.387576342,CDC25B
SCML2,0.50321734,CDC25B
ARPC2,0.290888488,CDC25B
SMC5,0.510052919,CDC25B
RB1CC1,0.373506457,CDC25B
TM7SF2,-0.314477623,CDC25B
RBBP6,0.475600719,CDC25B
SLC25A13,0.263401121,CDC25B
HSPG2,-0.518599451,CDC25B
PAX9,-0.623664498,CDC25B
RASAL1,-0.539742529,CDC25B
PLXNB1,-0.555969536,APOC1
ABR,-0.826991558,APOC1
LRP3,-0.817382514,APOC1
LIPE,-0.453928173,APOC1
EFNA4,-0.589767694,APOC1
U2AF1,-0.414154738,APOC1
CFD,-0.88259083,APOC1
AGPAT2,-0.743834019,APOC1
AKR1C1,-0.384269536,APOC1
ADAM15,-0.931776822,APOC1
XAB2,-0.871143937,APOC1
DAPK2,-0.642285287,APOC1
HNRNPA0,-0.467009187,APOC1
NSMF,-0.635144591,APOC1
DBN1,-1.064769626,APOC1
RCC1,-0.467606604,APOC1
TSEN34,-0.293690532,APOC1
RUVBL1,-0.280148983,APOC1
AKR1C2,-0.513403237,APOC1
ABLIM3,-0.658912897,APOC1
AGPAT2,-0.98146683,AHR
SCARB1,-0.461565346,AHR
PAF1,-1.009090066,AHR
CBX6,-0.84602803,AHR
CFD,-0.955930829,AHR
KMT5A,-0.559097409,AHR
PTGES2,-0.701477408,AHR
BOP1,-0.371765018,AHR
RUVBL1,-0.313347518,AHR
MYBL2,-0.524204433,AHR
LIPE,-0.484156758,AHR
CIDEC,-0.939274013,AHR
FABP4,-0.370848745,AHR
POR,-0.570347011,AHR
PFKL,-0.657033682,AHR
GNB2,-0.533372581,AHR
PRB3,-0.542337418,AHR
DPM2,-0.684443831,AHR
EFNA4,-0.63172859,AHR
FASN,-0.430615842,AHR
SOX10,0.674019158,HSD11B1
GHR,0.412311912,HSD11B1
AKAP8L,-0.509138167,HSD11B1
VAV3,0.569442868,HSD11B1
GADD45A,0.429468215,HSD11B1
ABLIM3,-0.659729183,HSD11B1
OLFML2B,-3.23954463,HSD11B1
CISD1,-0.319548607,HSD11B1
COL4A2,-0.580029666,HSD11B1
ARC,0.417243183,HSD11B1
ZNF280A,0.64409858,HSD11B1
ZNF32,0.371984422,HSD11B1
OSMR,-0.831944525,HSD11B1
AKT3,0.657247305,HSD11B1
DDB2,0.54965502,HSD11B1
TAF15,-0.40943858,HSD11B1
TCEAL4,0.509474933,HSD11B1
GREB1,0.540146887,HSD11B1
SFTPB,-1.731079698,HSD11B1
HNRNPA0,-0.426870346,HSD11B1
KLHL24,-0.934033751,CDKN2B
SPIN1,-0.668581605,CDKN2B
ANKRD12,-0.635283411,CDKN2B
RPL10,0.308775276,CDKN2B
DIO2,-0.893839955,CDKN2B
CSNK1A1,-0.789313912,CDKN2B
GLRX,-0.328217477,CDKN2B
SYK,-0.413365483,CDKN2B
DDX52,-0.601750076,CDKN2B
PAPSS1,-0.589312911,CDKN2B
SPG7,0.314280272,CDKN2B
CAT,-0.397895277,CDKN2B
DEPTOR,-0.558521986,CDKN2B
IL1RL1,-0.499249846,CDKN2B
LTBP2,-0.531676948,CDKN2B
FUT8,-0.717139065,CDKN2B
BRAF,-0.922126174,CDKN2B
COL6A3,-0.650324166,CDKN2B
UBE2W,-0.823623121,CDKN2B
CCNG2,-0.258034587,CDKN2B
PFKL,-0.798408329,DNMT1
DBP,-0.689052284,DNMT1
ELN,-0.537525713,DNMT1
AGPAT2,-0.973396301,DNMT1
PAF1,-0.987637162,DNMT1
GNB2,-0.618967712,DNMT1
THRAP3,-0.51288569,DNMT1
CCDC85B,-0.48423785,DNMT1
WT1,0.332011372,DNMT1
RIT2,0.508186221,DNMT1
GSPT2,0.424208343,DNMT1
PRB3,-0.570744872,DNMT1
S1PR4,-0.655008733,DNMT1
ZFPL1,-1.114146113,DNMT1
SLC29A1,-0.816557467,DNMT1
ATG14,0.492692262,DNMT1
THNSL1,0.510233939,DNMT1
UNC93B1,-0.7569471,DNMT1
ARPC2,0.385065407,DNMT1
AREL1,0.258617371,DNMT1
DAPK2,-0.820718706,BSG
STAP2,-0.463187844,BSG
AGPAT2,-0.891663909,BSG
PAF1,-0.965986311,BSG
TYMP,-0.467855096,BSG
ABR,-0.906941831,BSG
TCF3,-0.612004519,BSG
CRIP2,-0.465996951,BSG
ULK1,-0.894246578,BSG
TRPV4,-0.971794367,BSG
SCARB1,-0.392605454,BSG
RHOD,-0.68004328,BSG
FBLN1,-0.611173332,BSG
AFDN,-0.845847607,BSG
MYBL2,-0.484801441,BSG
SLC29A1,-0.779735148,BSG
PRB1,-0.642302692,BSG
LLGL1,-0.704274893,BSG
RIT2,0.457559675,BSG
LRP3,-0.692446768,BSG
COTL1,0.376976728,C7
EIPR1,0.36449495,C7
VWF,-0.55674696,C7
MMRN2,-0.878049552,C7
FBXW11,-0.724612713,C7
PANK3,-0.847958028,C7
CARMIL1,-1.048081756,C7
ARID5B,-0.555518329,C7
CALU,-0.386832714,C7
POLDIP3,0.479115069,C7
MAGEA11,-0.749823391,C7
TWSG1,-1.071951509,C7
PLVAP,-0.591386735,C7
PAFAH1B3,0.13100782,C7
NIPBL,-0.604246616,C7
DCTN4,-1.052457929,C7
LAT2,0.227469936,C7
GGCX,-0.780142844,C7
TFEB,0.383189917,C7
HADH,-0.318914294,C7
OVOL1,-0.508886933,NSDHL
CLK3,-0.501983166,NSDHL
GPN1,0.421929717,NSDHL
POP4,0.222166106,NSDHL
SRPRA,0.409922659,NSDHL
HELZ,-0.488366395,NSDHL
CTIF,-0.674291551,NSDHL
NSDHL,-0.420985281,NSDHL
PLD2,-0.585897326,NSDHL
ING3,0.302561432,NSDHL
ESRRA,-0.531094372,NSDHL
NAP1L3,0.277719229,NSDHL
RBM48,0.450857848,NSDHL
STIP1,-0.338602632,NSDHL
ZC3H7B,-0.617018402,NSDHL
CYHR1,-0.553851426,NSDHL
TAF11,0.2639018,NSDHL
FANCA,-0.423419684,NSDHL
ZNF32,0.333746791,NSDHL
MGAT4B,-0.527068436,NSDHL
LAT2,0.29461506,CCL23
PAFAH1B3,0.134847328,CCL23
POLDIP3,0.405494481,CCL23
ARHGAP1,0.2014281,CCL23
FBXW11,-0.578709126,CCL23
TMEM147,0.296893895,CCL23
TRIM2,-0.296949476,CCL23
CDKL2,-0.859767258,CCL23
CD163,-1.145026922,CCL23
MTMR14,0.427246124,CCL23
PRMT1,0.244717345,CCL23
TWSG1,-0.743367136,CCL23
MMRN2,-0.776684284,CCL23
GEM,-0.54358089,CCL23
TBCB,0.279095531,CCL23
EIPR1,0.307851344,CCL23
GPC1,0.419857264,CCL23
DOCK9,-0.505405426,CCL23
YAP1,-0.56087476,CCL23
PALMD,-0.42337516,CCL23
MYBL2,-0.622581601,KCNQ3
PAF1,-1.032495141,KCNQ3
AGPAT2,-0.983466506,KCNQ3
RUVBL1,-0.332488179,KCNQ3
ACTN4,-0.460717022,KCNQ3
HRAS,-0.523069203,KCNQ3
TSEN34,-0.358130544,KCNQ3
U2AF1,-0.496390492,KCNQ3
ZFPL1,-1.078745604,KCNQ3
PTGES2,-0.694933414,KCNQ3
ETFB,-0.29140994,KCNQ3
AKT1,-0.347610712,KCNQ3
GNAI2,-0.592487574,KCNQ3
PFKL,-0.652504742,KCNQ3
PRB3,-0.545651138,KCNQ3
DVL1,-0.55871284,KCNQ3
POR,-0.537061512,KCNQ3
SCARB1,-0.403769106,KCNQ3
STAP2,-0.421883762,KCNQ3
EIF4EBP1,-0.779253781,KCNQ3
LONP2,0.388841867,RHOA
DBP,-0.698943973,RHOA
SPATA2,0.496991217,RHOA
LCN1,-1.258412123,RHOA
U2AF1,-0.475369364,RHOA
ADAM15,-1.073615313,RHOA
MYBL2,-0.583444297,RHOA
HRAS,-0.508098245,RHOA
ACSM3,0.243544862,RHOA
TPRA1,-1.036684275,RHOA
CDH19,0.316630542,RHOA
LHPP,0.41357258,RHOA
RNF144A,0.614768445,RHOA
RHOA,-0.568759739,RHOA
PAF1,-0.900512934,RHOA
GNAI2,-0.574566662,RHOA
GCA,0.232847512,RHOA
SOX10,0.669300735,RHOA
GNB2,-0.523537159,RHOA
ATG14,0.444341511,RHOA
CRYZL1,-1.749390364,DNAJC16
CDKL2,-1.040245533,DNAJC16
MXD1,-0.656529248,DNAJC16
RXRG,-0.55578804,DNAJC16
DNAJC3,-0.776939332,DNAJC16
ARHGEF15,-0.68898654,DNAJC16
GPALPP1,-0.612925172,DNAJC16
DUOX1,-0.562654257,DNAJC16
PELI1,-0.684080601,DNAJC16
CISD1,-0.412680209,DNAJC16
FIS1,0.245530054,DNAJC16
MERTK,-0.584154189,DNAJC16
LAT2,0.238608852,DNAJC16
PAFAH1B3,0.129205316,DNAJC16
GLRX,-0.31788671,DNAJC16
PARD6B,-0.47716713,DNAJC16
BRAF,-1.031353831,DNAJC16
BLCAP,0.195608288,DNAJC16
NMNAT2,-0.622488856,DNAJC16
BCL2L11,-0.70890969,DNAJC16
FBXW11,-0.65676403,DOT1L
CARMIL1,-1.001505136,DOT1L
TRIM2,-0.344627738,DOT1L
HS6ST1,-0.872481227,DOT1L
MAGEA11,-0.687425017,DOT1L
GTF3C1,0.428597748,DOT1L
TWSG1,-0.692887902,DOT1L
FCGR2A,-0.415585339,DOT1L
ARID5B,-0.429622114,DOT1L
HP1BP3,-0.501967847,DOT1L
AZIN1,-0.528556526,DOT1L
CTSZ,-0.806989849,DOT1L
PANK3,-0.538976192,DOT1L
IL2RA,-0.79509747,DOT1L
GEM,-0.489223421,DOT1L
SORBS3,0.935607314,DOT1L
RAD1,-0.411393911,DOT1L
TBCB,0.272783339,DOT1L
TMEM147,0.242861435,DOT1L
HSD17B10,0.170195878,DOT1L
AGPAT2,-0.999804854,BRD9
ALPP,-0.906005979,BRD9
TTR,-0.785367727,BRD9
CRIP2,-0.503197432,BRD9
MYBL2,-0.579508066,BRD9
SCARB1,-0.429476291,BRD9
U2AF1,-0.49916786,BRD9
PAF1,-0.944208622,BRD9
SMARCAL1,0.38846752,BRD9
KMT5A,-0.571452618,BRD9
SPATA2,0.470425159,BRD9
ZFPL1,-0.978019357,BRD9
PRB3,-0.54088217,BRD9
RUVBL1,-0.311519802,BRD9
ALPL,-1.119848967,BRD9
MFAP5,-0.425185144,BRD9
GAST,-0.851363957,BRD9
ETFB,-0.237624168,BRD9
PRKX,-0.533570349,BRD9
FOXJ2,0.603594959,BRD9
DDIT4,0.858712375,EIF2B4
PHGDH,0.370130092,EIF2B4
SLC7A5,0.274555206,EIF2B4
ASNS,0.358456641,EIF2B4
MAGEA11,-0.809211433,EIF2B4
TBCB,0.332922816,EIF2B4
NUPR1,0.362973124,EIF2B4
HADH,-0.358400255,EIF2B4
PYCR1,0.309454799,EIF2B4
SSX1,-0.924863577,EIF2B4
DDIT3,0.335177392,EIF2B4
CTSZ,-1.015978575,EIF2B4
CBS,0.70373702,EIF2B4
FOXF1,-0.48324281,EIF2B4
EMSY,-0.898871481,EIF2B4
CDC25C,-0.459795415,EIF2B4
TRIM2,-0.324122518,EIF2B4
FCGR2A,-0.474930137,EIF2B4
TWSG1,-0.704630017,EIF2B4
ARID5B,-0.499841213,EIF2B4
JPT2,-0.62544632,KRT5
SSBP2,-0.7142331,KRT5
TLR5,-0.867540359,KRT5
ANXA4,-0.331079811,KRT5
CAPN3,0.552242994,KRT5
GATA3,0.411624521,KRT5
CD163,-1.147349,KRT5
CST7,0.281779826,KRT5
TBC1D9,-0.311892211,KRT5
HTRA1,0.74808538,KRT5
COQ6,0.338021517,KRT5
